1,2014,AM,Miami,26/06/1971,52162,A,5225,49,Y,4.1,3.98,4.56,3.99,3.6,3.12,3.8,0.428,0.635,500
2,2014,AA,Singapore,23/11/1971,83647,A,5330,51,Y,4.89,3.59,3.99,4.59,3.09,3.02,4,0.529,0.827,500
3,2014,AM,Miami,17/02/1973,44460,A,4292,51,Y,4.31,4.14,4.22,4.52,4.21,4.19,4.41,0.417,0.771,500
4,2014,GG,Osaka,16/07/1974,132356,A,5164,17,N,3.05,2.98,3.01,4.4,3.24,3.22,2.03,0.352,0.595,500
5,2014,IM,Toronto,09/05/1975,50839,T,5015,45,Y,4.5,3.96,3.5,4,3.02,4,3.9,0.228,0.397,500
6,2014,GG,Paris,06/03/1976,39216,T,3531,16,N,4.25,3.64,2.45,3.04,4.12,3.07,3.54,0.356,0.592,500
7,2014,FC,Qingdao,28/01/1976,19422,T,3882,18,N,3.3,2.05,2.8,2.99,3.59,3.46,3,0.28,0.32,500
8,2014,AA,Hong Kong,20/04/1977,69129,E,4586,37,N,3.67,3.72,3.54,3.76,3.48,3.67,3.59,0.206,0.329,500
9,2014,AA,Moscow,26/06/1977,55283,E,4892,31,N,5,4.02,4.5,4,3.5,3.2,4.5,0.171,0.279,500
10,2014,GG,Paris,03/02/1978,37489,A,3990,30,Y,4.2,3.5,4.5,4.2,4.5,3.8,4,0.398,0.592,500
11,2014,EG,Istanbul,02/04/1979,64125,E,3369,32,Y,3.4,2.65,4,3.9,4,4.8,4.65,0.245,0.503,500
12,2014,GG,Tokyo,04/11/1979,69067,A,5064,36,Y,3.5,3.89,4,3.98,3.99,3.93,4,0.324,0.461,500
13,2014,AM,Charlotte,15/05/1980,31196,T,4737,26,Y,3.59,3.98,3.51,3.9,3.45,3.58,3.5,0.172,0.258,500
14,2014,FC,Zhengzhou,15/07/1981,60992,E,4048,34,N,3.5,2.2,4.2,3.6,3.7,4.2,3.5,0.31,0.445,500
15,2014,FC,Zhengzhou,15/02/1981,67047,T,3447,21,Y,5,4.9,4.49,4.51,3.98,3.89,4.5,0.194,0.291,500
16,2014,KC,Seattle,25/8/1983,98938,E,4389,50,Y,3,3.5,3.15,3.6,4,2,3.87,0.382,0.587,500
17,2014,IM,Toronto,09/11/1983,49324,A,3702,44,N,3.41,3.11,3.23,3.2,3.16,3.08,3.21,0.269,0.445,500
18,2014,EG,Istanbul,07/05/1984,60673,A,4415,27,Y,3.31,3.42,3.51,3.37,3.48,3.32,3.38,0.269,0.388,500
19,2014,AA,Hong Kong,12/01/1985,60918,E,4344,50,Y,4.1,4.3,4.6,3.8,4.1,4.2,3.85,0.193,0.257,500
20,2014,FC,Chengdu,10/05/1987,44987,E,3963,24,N,2.4,2.1,4.1,2.8,3.5,3.8,3.1,0.151,0.233,500
21,2014,AA,Hong Kong,27/09/1987,60150,E,3165,20,N,3.65,2.09,4.21,3.95,3.33,2.94,3.36,0.167,0.427,500
22,2014,AM,Sacramento,02/03/1987,59865,E,4273,25,Y,3.8,3.5,3.95,4.1,3.9,4.2,4,0.275,0.442,500
