1,2015,AM,Miami,26/06/1971,53407,A,5135,49,Y,4.1,3.98,4.56,3.99,3.6,3.12,3.8,0.414,0.625,424
2,2015,AA,Singapore,23/11/1971,87395,A,5218,51,Y,4.89,3.59,3.99,4.59,3.09,3.02,4,0.514,0.823,424
3,2015,AM,Miami,17/02/1973,45354,A,4205,51,Y,4.31,4.14,4.22,4.52,4.21,4.19,4.41,0.404,0.756,424
4,2015,GG,Osaka,16/07/1974,135685,A,5012,17,N,3.05,2.98,3.01,4.4,3.24,3.22,2.03,0.341,0.586,424
5,2015,IM,Toronto,09/05/1975,52427,T,4783,45,Y,4.5,3.96,3.5,4,3.02,4,3.9,0.22,0.393,424
6,2015,GG,Paris,06/03/1976,40501,T,3437,16,N,4.25,3.64,2.45,3.04,4.12,3.07,3.54,0.344,0.585,424
7,2015,FC,Qingdao,28/01/1976,20075,T,3786,18,N,3.3,2.05,2.8,2.99,3.59,3.46,3,0.27,0.313,424
8,2015,AA,Hong Kong,20/04/1977,70619,E,4389,37,N,3.67,3.72,3.54,3.76,3.48,3.67,3.59,0.199,0.323,424
9,2015,AA,Moscow,26/06/1977,56724,E,4783,31,N,5,4.02,4.5,4,3.5,3.2,4.5,0.165,0.276,424
10,2015,GG,Paris,03/02/1978,38461,A,3815,30,Y,4.2,3.5,4.5,4.2,4.5,3.8,4,0.385,0.581,424
11,2015,EG,Istanbul,02/04/1979,65329,E,3295,32,Y,3.4,2.65,4,3.9,4,4.8,4.65,0.236,0.497,424
12,2015,GG,Tokyo,04/11/1979,71990,A,4979,36,Y,3.5,3.89,4,3.98,3.99,3.93,4,0.316,0.458,424
13,2015,AM,Charlotte,15/05/1980,31734,T,4624,26,Y,3.59,3.98,3.51,3.9,3.45,3.58,3.5,0.168,0.258,424
14,2015,FC,Zhengzhou,15/07/1981,63574,E,3884,34,N,3.5,2.2,4.2,3.6,3.7,4.2,3.5,0.303,0.441,424
15,2015,FC,Zhengzhou,15/02/1981,69409,T,3326,21,Y,5,4.9,4.49,4.51,3.98,3.89,4.5,0.19,0.291,424
16,2015,KC,Seattle,25/8/1983,100742,E,4236,50,Y,3,3.5,3.15,3.6,4,2,3.87,0.371,0.578,424
17,2015,IM,Toronto,09/11/1983,51208,A,3532,44,N,3.41,3.11,3.23,3.2,3.16,3.08,3.21,0.26,0.436,424
18,2015,EG,Istanbul,07/05/1984,62866,A,4249,27,Y,3.31,3.42,3.51,3.37,3.48,3.32,3.38,0.263,0.385,424
19,2015,AA,Hong Kong,12/01/1985,63396,E,4160,50,Y,4.1,4.3,4.6,3.8,4.1,4.2,3.85,0.188,0.255,424
20,2015,FC,Chengdu,10/05/1987,46517,E,3815,24,N,2.4,2.1,4.1,2.8,3.5,3.8,3.1,0.147,0.231,424
21,2015,AA,Hong Kong,27/09/1987,61369,E,3002,20,N,3.65,2.09,4.21,3.95,3.33,2.94,3.36,0.164,0.427,424
22,2015,AM,Sacramento,02/03/1987,61453,E,4130,25,Y,3.8,3.5,3.95,4.1,3.9,4.2,4,0.267,0.436,424
23,2015,GG,New York,12/07/1988,114364,T,4469,46,Y,4.12,3.97,3.96,4.19,4.02,4.23,4.21,0.485,0.904,424
24,2015,KC,San Jose,04/06/1988,20019,A,3684,38,N,2.51,3.59,3.81,4.05,3.07,2.19,2.52,0.253,0.484,424
25,2015,KC,Seattle,03/11/1989,91093,T,4081,49,Y,4.14,4.21,4.27,4.31,4.19,4.29,4.22,0.411,0.7,424
26,2015,IM,Toronto,05/09/1989,43644,A,4990,28,N,3.55,3,2.97,3.99,3.67,4.95,3.25,0.215,0.459,424
27,2015,FC,Zhengzhou,28/09/1989,67739,E,3964,36,N,3.51,3.74,3.81,3.62,3.52,3.62,3.71,0.238,0.356,424
28,2015,AM,Miami,05/05/1990,51976,A,4596,45,N,4.6,4.6,4.5,4.2,4.8,3.8,4.5,0.436,0.716,424
29,2015,IM,Sydney,18/12/1990,96139,T,5215,38,N,3.89,3.21,3.11,3.51,3.78,3.24,3.42,0.226,0.363,424
30,2015,IM,Berlin,05/10/1991,53432,A,4946,47,Y,4.15,3.67,3.22,4.5,3,2.99,3.84,0.475,0.866,424
31,2015,FC,Chengdu,12/09/1992,46045,E,4211,33,N,4.21,4.01,3.4,3.64,3.11,3,3.28,0.221,0.479,424
32,2015,GG,Paris,28/12/1992,43641,A,4026,28,N,4.02,3.92,4.1,3.87,4.28,4.11,3.01,0.367,0.435,424
33,2015,AA,Seoul,22/06/1992,175343,T,4258,28,Y,3.81,3.72,3.85,3.79,3.67,3.92,3.91,0.332,0.577,424
34,2015,AA,Shanghai,15/12/1992,38821,T,4060,28,Y,3.25,2.9,3.56,4,4,4.1,3.8,0.373,0.543,424
35,2015,GG,Tokyo,16/11/1992,65810,T,3122,36,Y,3.81,3.85,3.94,4.01,3.95,3.68,3.42,0.388,0.513,424
36,2015,GG,Los Angeles,05/06/1994,31800,A,5172,30,Y,4.5,4.7,4.6,4.7,4.4,4.1,4.3,0.408,0.752,424
37,2015,FC,Chengdu,11/11/1995,42667,E,4060,41,N,3.31,3.27,3.41,3.38,3.29,3.23,3.34,0.131,0.243,424
38,2015,FC,Qingdao,20/12/1995,14639,E,3174,18,N,2.4,1.5,4.2,2.7,3.5,4.2,2.8,0.237,0.392,424
39,2015,KC,San Jose,12/09/1995,65519,A,4984,37,Y,3.67,4.12,3.97,4.6,4.68,3.4,4.07,0.356,0.483,424
40,2015,AA,Shanghai,25/11/1995,43375,A,5020,18,Y,3.65,4.3,3.47,4.4,4.12,3.9,4,0.401,0.698,424
41,2015,AA,Beijing,24/07/1996,34866,E,3799,29,N,3.16,3.27,3.19,3.32,3.28,3.37,3.26,0.282,0.502,424
