1,2013,AM,Miami,26/06/1971,50270,A,5152,49,Y,4.1,3.98,4.56,3.99,3.6,3.12,3.8,0.415,0.603,400
2,2013,AA,Singapore,23/11/1971,81008,A,5368,51,Y,4.89,3.59,3.99,4.59,3.09,3.02,4,0.508,0.779,400
3,2013,AM,Miami,17/02/1973,43802,A,4261,51,Y,4.31,4.14,4.22,4.52,4.21,4.19,4.41,0.399,0.723,400
4,2013,GG,Osaka,16/07/1974,129623,A,5235,17,N,3.05,2.98,3.01,4.4,3.24,3.22,2.03,0.337,0.56,400
5,2013,IM,Toronto,09/05/1975,49281,T,4968,45,Y,4.5,3.96,3.5,4,3.02,4,3.9,0.218,0.372,400
6,2013,GG,Paris,06/03/1976,38051,T,3620,16,N,4.25,3.64,2.45,3.04,4.12,3.07,3.54,0.339,0.554,400
7,2013,FC,Qingdao,28/01/1976,18593,T,3836,18,N,3.3,2.05,2.8,2.99,3.59,3.46,3,0.268,0.303,400
8,2013,AA,Hong Kong,20/04/1977,66550,E,4659,37,N,3.67,3.72,3.54,3.76,3.48,3.67,3.59,0.196,0.307,400
9,2013,AA,Moscow,26/06/1977,53884,E,4822,31,N,5,4.02,4.5,4,3.5,3.2,4.5,0.164,0.26,400
10,2013,GG,Paris,03/02/1978,36673,A,4065,30,Y,4.2,3.5,4.5,4.2,4.5,3.8,4,0.383,0.56,400
11,2013,EG,Istanbul,02/04/1979,61549,E,3319,32,Y,3.4,2.65,4,3.9,4,4.8,4.65,0.235,0.471,400
12,2013,GG,Tokyo,04/11/1979,67785,A,5104,36,Y,3.5,3.89,4,3.98,3.99,3.93,4,0.313,0.435,400
13,2013,AM,Charlotte,15/05/1980,30060,T,4692,26,Y,3.59,3.98,3.51,3.9,3.45,3.58,3.5,0.164,0.24,400
14,2013,FC,Zhengzhou,15/07/1981,59831,E,4081,34,N,3.5,2.2,4.2,3.6,3.7,4.2,3.5,0.295,0.418,400
15,2013,FC,Zhengzhou,15/02/1981,65157,T,3355,21,Y,5,4.9,4.49,4.51,3.98,3.89,4.5,0.188,0.275,400
16,2013,KC,Seattle,25/8/1983,95526,E,4434,50,Y,3,3.5,3.15,3.6,4,2,3.87,0.364,0.549,400
17,2013,IM,Toronto,09/11/1983,48379,A,3657,44,N,3.41,3.11,3.23,3.2,3.16,3.08,3.21,0.26,0.424,400
18,2013,EG,Istanbul,07/05/1984,59011,A,4457,27,Y,3.31,3.42,3.51,3.37,3.48,3.32,3.38,0.26,0.37,400
19,2013,AA,Hong Kong,12/01/1985,59931,E,4255,50,Y,4.1,4.3,4.6,3.8,4.1,4.2,3.85,0.185,0.242,400
