1,2012,AM,Miami,26/06/1971,48447,A,5200,49,Y,4.1,3.98,4.56,3.99,3.6,3.12,3.8,0.399,0.569,320
2,2012,AA,Singapore,23/11/1971,78452,A,5298,51,Y,4.89,3.59,3.99,4.59,3.09,3.02,4,0.489,0.741,320
3,2012,AM,Miami,17/02/1973,43154,A,4359,51,Y,4.31,4.14,4.22,4.52,4.21,4.19,4.41,0.386,0.689,320
4,2012,GG,Osaka,16/07/1974,126947,A,5194,17,N,3.05,2.98,3.01,4.4,3.24,3.22,2.03,0.321,0.521,320
5,2012,IM,Toronto,09/05/1975,47770,T,5001,45,Y,4.5,3.96,3.5,4,3.02,4,3.9,0.21,0.352,320
6,2012,GG,Paris,06/03/1976,36920,T,3559,16,N,4.25,3.64,2.45,3.04,4.12,3.07,3.54,0.328,0.525,320
7,2012,FC,Qingdao,28/01/1976,17800,T,3901,18,N,3.3,2.05,2.8,2.99,3.59,3.46,3,0.259,0.289,320
8,2012,AA,Hong Kong,20/04/1977,64067,E,4628,37,N,3.67,3.72,3.54,3.76,3.48,3.67,3.59,0.189,0.291,320
9,2012,AA,Moscow,26/06/1977,52520,E,4900,31,N,5,4.02,4.5,4,3.5,3.2,4.5,0.159,0.249,320
10,2012,GG,Paris,03/02/1978,35875,A,4020,30,Y,4.2,3.5,4.5,4.2,4.5,3.8,4,0.367,0.528,320
11,2012,EG,Istanbul,02/04/1979,59076,E,3358,32,Y,3.4,2.65,4,3.9,4,4.8,4.65,0.227,0.447,320
12,2012,GG,Tokyo,04/11/1979,66527,A,5005,36,Y,3.5,3.89,4,3.98,3.99,3.93,4,0.301,0.411,320
13,2012,AM,Charlotte,15/05/1980,28965,T,4745,26,Y,3.59,3.98,3.51,3.9,3.45,3.58,3.5,0.159,0.228,320
14,2012,FC,Zhengzhou,15/07/1981,58692,E,4016,34,N,3.5,2.2,4.2,3.6,3.7,4.2,3.5,0.285,0.396,320
15,2012,FC,Zhengzhou,15/02/1981,63320,T,3405,21,Y,5,4.9,4.49,4.51,3.98,3.89,4.5,0.18,0.26,320
16,2012,KC,Seattle,25/8/1983,92232,E,4379,50,Y,3,3.5,3.15,3.6,4,2,3.87,0.35,0.521,320
17,2012,IM,Toronto,09/11/1983,47452,A,3748,44,N,3.41,3.11,3.23,3.2,3.16,3.08,3.21,0.248,0.398,320
18,2012,EG,Istanbul,07/05/1984,57394,A,4382,27,Y,3.31,3.42,3.51,3.37,3.48,3.32,3.38,0.252,0.354,320
19,2012,AA,Hong Kong,12/01/1985,58960,E,4290,50,Y,4.1,4.3,4.6,3.8,4.1,4.2,3.85,0.178,0.229,320
20,2012,FC,Chengdu,10/05/1987,42368,E,3970,24,N,2.4,2.1,4.1,2.8,3.5,3.8,3.1,0.142,0.211,320
